nn(Transcript-2, Debate-1)
det(things-12, the-11)
pobj(in-10, things-12)
pobj(about-17, that-13)
nsubj(talked-16, I-14)
aux(talked-16, have-15)
rcmod(things-12, talked-16)
prep(talked-16, about-17)
aux(move-19, to-18)
xcomp(invest-9, move-19)
poss(economy-21, our-20)
dobj(move-19, economy-21)
punct(going-25, ,-22)
nsubj(going-25, we-23)
aux(going-25, 're-24)
root(ROOT-0, going-25)
aux(grow-27, to-26)
xcomp(going-25, grow-27)
advmod(grow-27, sufficiently-28)
punct(going-25, ,-29)
nsubj(begin-32, it-30)
aux(begin-32, would-31)
ccomp(going-25, begin-32)
aux(cut-34, to-33)
xcomp(begin-32, cut-34)
det(deficit-36, the-35)
dobj(cut-34, deficit-36)
prep(cut-34, in-37)
pobj(in-37, half-38)
punct(going-25, ,-39)
cc(going-25, and-40)
nsubj(get-42, we-41)
conj(going-25, get-42)
advmod(get-42, back-43)
prep(back-43, to-44)
advmod(were-47, where-45)
nsubj(were-47, we-46)
pcomp(to-44, were-47)
prep(were-47, at-48)
det(end-50, the-49)
pobj(at-48, end-50)
prep(end-50, of-51)
det(1990s-53, the-52)
pobj(of-51, 1990s-53)
advmod(balanced-56, when-54)
nsubj(balanced-56, we-55)
rcmod(end-50, balanced-56)
det(budget-58, the-57)
dobj(balanced-56, budget-58)
cc(balanced-56, and-59)
conj(balanced-56, paid-60)
prt(paid-60, down-61)
det(debt-63, the-62)
dobj(paid-60, debt-63)
prep(debt-63, of-64)
det(country-66, this-65)
pobj(of-64, country-66)
punct(going-25, .-67)

discourse(do-5, Now-1)
punct(do-5, ,-2)
nsubj(do-5, we-3)
aux(do-5, can-4)
root(ROOT-0, do-5)
dobj(do-5, that-6)
punct(do-5, .-7)

discourse(pull-22, Now-1)
punct(pull-22, ,-2)
mark(find-12, if-3)
advmod(find-12, later-4)
dep(later-4, on-5)
prep(find-12, after-6)
det(period-8, a-7)
pobj(after-6, period-8)
prep(period-8, of-9)
pobj(of-9, time-10)
nsubj(find-12, we-11)
advcl(pull-22, find-12)
mark(is-16, that-13)
nn(Security-15, Social-14)
nsubj(is-16, Security-15)
ccomp(find-12, is-16)
prep(is-16, in-17)
pobj(in-17, trouble-18)
punct(pull-22, ,-19)
nsubj(pull-22, we-20)
aux(pull-22, 'll-21)
root(ROOT-0, pull-22)
advmod(pull-22, together-23)
det(experts-26, the-24)
amod(experts-26, top-25)
dobj(pull-22, experts-26)
prep(experts-26, of-27)
det(country-29, the-28)
pobj(of-27, country-29)
punct(pull-22, .-30)

nsubj(do-3, We-1)
aux(do-3, 'll-2)
root(ROOT-0, do-3)
advmod(what-5, exactly-4)
dobj(did-7, what-5)
nsubj(did-7, we-6)
ccomp(do-3, did-7)
prep(did-7, in-8)
det(1990s-10, the-9)
pobj(in-8, 1990s-10)
punct(do-3, .-11)

cc(make-4, And-1)
nsubj(make-4, we-2)
aux(make-4, 'll-3)
root(ROOT-0, make-4)
det(adjustment-6, whatever-5)
nsubj(necessary-8, adjustment-6)
cop(necessary-8, is-7)
ccomp(make-4, necessary-8)
punct(make-4, .-9)

cc(is-8, But-1)
det(thing-7, the-2)
amod(thing-7, first-3)
cc(first-3, and-4)
advmod(important-6, most-5)
conj(first-3, important-6)
nsubj(is-8, thing-7)
root(ROOT-0, is-8)
aux(start-10, to-9)
xcomp(is-8, start-10)
xcomp(start-10, creating-11)
dobj(creating-11, jobs-12)
prep(creating-11, in-13)
pobj(in-13, America-14)
punct(is-8, .-15)

det(jobs-2, The-1)
nsubj(pay-7, jobs-2)
det(president-4, the-3)
nsubj(creating-6, president-4)
aux(creating-6, is-5)
rcmod(jobs-2, creating-6)
root(ROOT-0, pay-7)
num(less-10, $-8)
num($-8, 9,000-9)
dobj(pay-7, less-10)
prep(less-10, than-11)
det(jobs-13, the-12)
pobj(than-11, jobs-13)
dobj(losing-17, that-14)
nsubj(losing-17, we-15)
aux(losing-17, 're-16)
rcmod(jobs-13, losing-17)
punct(pay-7, .-18)

cc(president-6, And-1)
nsubj(president-6, this-2)
cop(president-6, is-3)
det(president-6, the-4)
amod(president-6, first-5)
root(ROOT-0, president-6)
prep(president-6, in-7)
num(years-9, 72-8)
pobj(in-7, years-9)
aux(preside-11, to-10)
xcomp(president-6, preside-11)
prep(preside-11, over-12)
det(economy-14, an-13)
pobj(over-12, economy-14)
prep(preside-11, in-15)
pobj(in-15, America-16)
nsubj(lost-19, that-17)
aux(lost-19, has-18)
ccomp(preside-11, lost-19)
dobj(lost-19, jobs-20)
punct(jobs-20, ,-21)
number(million-23, 1.6-22)
num(jobs-24, million-23)
appos(jobs-20, jobs-24)
punct(president-6, .-25)

num(presidents-3, Eleven-1)
amod(presidents-3, other-2)
nsubj(had-11, presidents-3)
punct(presidents-3, ---4)
num(Democrats-6, six-5)
dep(presidents-3, Democrats-6)
cc(Democrats-6, and-7)
num(Republicans-9, five-8)
conj(Democrats-6, Republicans-9)
punct(had-11, ---10)
root(ROOT-0, had-11)
dobj(had-11, wars-12)
punct(had-11, ,-13)
dep(had-11, had-14)
dobj(had-14, recessions-15)
punct(had-11, ,-16)
dep(had-11, had-17)
amod(difficulties-19, great-18)
dobj(had-17, difficulties-19)
punct(had-11, ;-20)
num(them-23, none-21)
quantmod(none-21, of-22)
nsubj(lost-24, them-23)
parataxis(had-11, lost-24)
iobj(lost-24, jobs-25)
det(way-27, the-26)
dobj(lost-24, way-27)
det(president-29, this-28)
nsubj(has-30, president-29)
rcmod(way-27, has-30)
punct(had-11, .-31)

nsubj(have-2, I-1)
root(ROOT-0, have-2)
det(plan-4, a-3)
dobj(have-2, plan-4)
aux(put-6, to-5)
vmod(plan-4, put-6)
dobj(put-6, America-7)
advmod(put-6, back-8)
prep(back-8, to-9)
pobj(to-9, work-10)
punct(have-2, .-11)

cc(going-16, And-1)
mark(responsible-6, if-2)
nsubj(responsible-6, we-3)
cop(responsible-6, 're-4)
advmod(responsible-6, fiscally-5)
advcl(going-16, responsible-6)
cc(responsible-6, and-7)
conj(responsible-6, put-8)
dobj(put-8, America-9)
advmod(put-8, back-10)
prep(back-10, to-11)
pobj(to-11, work-12)
punct(going-16, ,-13)
nsubj(going-16, we-14)
aux(going-16, 're-15)
root(ROOT-0, going-16)
aux(fix-18, to-17)
xcomp(going-16, fix-18)
nn(Security-20, Social-19)
dobj(fix-18, Security-20)
punct(going-16, .-21)

nn(President-2, Mr.-1)
root(ROOT-0, President-2)
punct(President-2, ?-3)

nsubj(forgot-2, He-1)
root(ROOT-0, forgot-2)
aux(tell-4, to-3)
xcomp(forgot-2, tell-4)
dobj(tell-4, you-5)
nsubj(voted-7, he-6)
ccomp(tell-4, voted-7)
aux(tax-9, to-8)
xcomp(voted-7, tax-9)
nn(Security-11, Social-10)
nn(benefits-12, Security-11)
dobj(tax-9, benefits-12)
advmod(tax-9, more-13)
prep(more-13, than-14)
num(time-16, one-15)
pobj(than-14, time-16)
punct(forgot-2, .-17)

nsubj(hear-4, I-1)
aux(hear-4, did-2)
neg(hear-4, n't-3)
root(ROOT-0, hear-4)
det(plan-6, any-5)
dobj(hear-4, plan-6)
aux(fix-8, to-7)
vmod(plan-6, fix-8)
nn(Security-10, Social-9)
dobj(fix-8, Security-10)
punct(hear-4, .-11)

nsubj(heard-2, I-1)
root(ROOT-0, heard-2)
dobj(heard-2, more-3)
prep(more-3, of-4)
det(same-6, the-5)
pobj(of-4, same-6)
punct(heard-2, .-7)

nsubj(talks-2, He-1)
root(ROOT-0, talks-2)
prep(talks-2, about-3)
amod(class-6, middle-4)
punct(class-6, --5)
nn(cuts-8, class-6)
nn(cuts-8, tax-7)
pobj(about-3, cuts-8)
punct(talks-2, .-9)

nsubj('s-2, That-1)
root(ROOT-0, 's-2)
advmod(where-4, exactly-3)
advmod(went-8, where-4)
det(cuts-7, the-5)
nn(cuts-7, tax-6)
nsubj(went-8, cuts-7)
advcl('s-2, went-8)
punct('s-2, .-9)

nsubj(went-6, Most-1)
prep(Most-1, of-2)
det(cuts-5, the-3)
nn(cuts-5, tax-4)
pobj(of-2, cuts-5)
root(ROOT-0, went-6)
prep(went-6, to-7)
dep(--9, low-8)
amod(income-13, --9)
cc(--9, and-10)
conj(--9, middle-11)
punct(income-13, --12)
nn(Americans-14, income-13)
pobj(to-7, Americans-14)
punct(went-6, .-15)

cc(fair-8, And-1)
advmod(fair-8, now-2)
det(code-5, the-3)
nn(code-5, tax-4)
nsubj(fair-8, code-5)
cop(fair-8, is-6)
advmod(fair-8, more-7)
root(ROOT-0, fair-8)
punct(fair-8, .-9)

num(percent-2, Twenty-1)
nsubj(pay-9, percent-2)
prep(percent-2, of-3)
det(people-8, the-4)
amod(income-7, upper-5)
punct(income-7, --6)
nn(people-8, income-7)
pobj(of-3, people-8)
root(ROOT-0, pay-9)
quantmod(80-11, about-10)
num(percent-12, 80-11)
dobj(pay-9, percent-12)
prep(percent-12, of-13)
det(taxes-15, the-14)
pobj(of-13, taxes-15)
prep(pay-9, in-16)
pobj(in-16, America-17)
tmod(pay-9, today-18)
prep(pay-9, because-19)
pcomp(because-19, of-20)
advmod(structured-23, how-21)
nsubj(structured-23, we-22)
pcomp(of-20, structured-23)
det(cuts-26, the-24)
nn(cuts-26, tax-25)
dobj(structured-23, cuts-26)
punct(pay-9, .-27)

nsubj(know-5, People-1)
vmod(People-1, listening-2)
dep(there-4, out-3)
advmod(listening-2, there-4)
root(ROOT-0, know-5)
det(benefits-7, the-6)
dobj(know-5, benefits-7)
prep(benefits-7, of-8)
det(cuts-11, the-9)
nn(cuts-11, tax-10)
pobj(of-8, cuts-11)
nsubj(passed-13, we-12)
rcmod(cuts-11, passed-13)
punct(know-5, .-14)

mark(have-3, If-1)
nsubj(have-3, you-2)
advcl(got-8, have-3)
det(child-5, a-4)
dobj(have-3, child-5)
punct(got-8, ,-6)
nsubj(got-8, you-7)
root(ROOT-0, got-8)
nn(relief-10, tax-9)
dobj(got-8, relief-10)
punct(got-8, .-11)

mark(married-4, If-1)
nsubj(married-4, you-2)
cop(married-4, 're-3)
advcl(got-7, married-4)
punct(you-6, ,-5)
nsubj(got-7, you-6)
root(ROOT-0, got-7)
nn(relief-9, tax-8)
dobj(got-7, relief-9)
punct(got-7, .-10)

mark(pay-3, If-1)
nsubj(pay-3, you-2)
advcl(got-10, pay-3)
det(tax-5, any-4)
dobj(pay-3, tax-5)
advmod(all-7, at-6)
advmod(pay-3, all-7)
punct(got-10, ,-8)
nsubj(got-10, you-9)
root(ROOT-0, got-10)
nn(relief-12, tax-11)
dobj(got-10, relief-12)
punct(got-10, .-13)

nsubjpass(opposed-5, All-1)
prep(All-1, of-2)
pobj(of-2, which-3)
auxpass(opposed-5, was-4)
root(ROOT-0, opposed-5)
prep(opposed-5, by-6)
poss(opponent-8, my-7)
pobj(by-6, opponent-8)
punct(opposed-5, .-9)

cc(important-6, And-1)
det(relief-4, the-2)
nn(relief-4, tax-3)
nsubj(important-6, relief-4)
cop(important-6, was-5)
root(ROOT-0, important-6)
aux(spur-8, to-7)
xcomp(important-6, spur-8)
dobj(spur-8, consumption-9)
cc(consumption-9, and-10)
conj(consumption-9, investment-11)
aux(get-13, to-12)
vmod(spur-8, get-13)
dep(get-13, us-14)
dep(of-16, out-15)
dep(us-14, of-16)
det(recession-18, this-17)
pobj(of-16, recession-18)
punct(important-6, .-19)

nsubj(need-2, People-1)
root(ROOT-0, need-2)
aux(remember-4, to-3)
xcomp(need-2, remember-4)
punct(started-16, :-5)
num(months-7, Six-6)
npadvmod(prior-8, months-7)
advmod(started-16, prior-8)
prep(prior-8, to-9)
poss(arrival-11, my-10)
pobj(to-9, arrival-11)
punct(started-16, ,-12)
det(market-15, the-13)
nn(market-15, stock-14)
nsubj(started-16, market-15)
ccomp(remember-4, started-16)
aux(go-18, to-17)
xcomp(started-16, go-18)
prt(go-18, down-19)
punct(need-2, .-20)

cc(one-4, And-1)
nsubj(one-4, it-2)
cop(one-4, was-3)
root(ROOT-0, one-4)
prep(one-4, of-5)
det(declines-8, the-6)
amod(declines-8, largest-7)
pobj(of-5, declines-8)
prep(declines-8, in-9)
poss(history-11, our-10)
pobj(in-9, history-11)
punct(one-4, .-12)

cc(had-4, And-1)
advmod(had-4, then-2)
nsubj(had-4, we-3)
root(ROOT-0, had-4)
det(recession-6, a-5)
dobj(had-4, recession-6)
cc(had-4, and-7)
nsubjpass(attacked-10, we-8)
auxpass(attacked-10, got-9)
conj(had-4, attacked-10)
punct(had-4, ,-11)
nsubj(cost-13, which-12)
dep(had-4, cost-13)
iobj(cost-13, us-14)
number(million-16, 1-15)
num(jobs-17, million-16)
dobj(cost-13, jobs-17)
punct(had-4, .-18)

cc(acted-3, But-1)
nsubj(acted-3, we-2)
root(ROOT-0, acted-3)
punct(acted-3, .-4)

nsubj(led-2, I-1)
root(ROOT-0, led-2)
det(Congress-4, the-3)
dobj(led-2, Congress-4)
punct(led-2, .-5)

nsubj(passed-2, We-1)
root(ROOT-0, passed-2)
nn(relief-4, tax-3)
dobj(passed-2, relief-4)
punct(passed-2, .-5)

cc(growing-6, And-1)
advmod(growing-6, now-2)
det(economy-4, this-3)
nsubj(growing-6, economy-4)
aux(growing-6, is-5)
root(ROOT-0, growing-6)
punct(growing-6, .-7)

nsubj(added-2, We-1)
root(ROOT-0, added-2)
number(million-4, 1.9-3)
num(jobs-6, million-4)
amod(jobs-6, new-5)
dobj(added-2, jobs-6)
prep(added-2, over-7)
det(months-11, the-8)
amod(months-11, last-9)
num(months-11, 13-10)
pobj(over-7, months-11)
punct(added-2, .-12)

discourse('s-4, Sure-1)
punct('s-4, ,-2)
expl('s-4, there-3)
root(ROOT-0, 's-4)
amod(work-6, more-5)
nsubj('s-4, work-6)
aux(do-8, to-7)
vmod(work-6, do-8)
punct('s-4, .-9)

cc(is-10, But-1)
det(way-3, the-2)
nsubj(is-10, way-3)
aux(make-5, to-4)
vmod(way-3, make-5)
dep(make-5, sure-6)
poss(economy-8, our-7)
nsubj(grows-9, economy-8)
dep(sure-6, grows-9)
root(ROOT-0, is-10)
neg(is-10, not-11)
aux(raise-13, to-12)
xcomp(is-10, raise-13)
dobj(raise-13, taxes-14)
prep(taxes-14, on-15)
amod(business-18, small-16)
punct(business-18, --17)
nn(owners-19, business-18)
pobj(on-15, owners-19)
punct(is-10, .-20)

nsubj('s-2, It-1)
root(ROOT-0, 's-2)
neg('s-2, not-3)
aux(increase-5, to-4)
xcomp('s-2, increase-5)
det(scope-7, the-6)
dobj(increase-5, scope-7)
prep(scope-7, of-8)
det(government-11, the-9)
amod(government-11, federal-10)
pobj(of-8, government-11)
punct('s-2, .-12)

nsubj('s-2, It-1)
root(ROOT-0, 's-2)
aux(make-4, to-3)
xcomp('s-2, make-4)
dep(make-4, sure-5)
nsubj(have-7, we-6)
dep(sure-5, have-7)
amod(sanity-9, fiscal-8)
dobj(have-7, sanity-9)
cc(make-4, and-10)
conj(make-4, keep-11)
dobj(keep-11, taxes-12)
dep(keep-11, low-13)
punct('s-2, .-14)

root(ROOT-0, Let-1)
nsubj(go-3, 's-2)
ccomp(Let-1, go-3)
prep(go-3, to-4)
det(question-7, a-5)
amod(question-7, new-6)
pobj(to-4, question-7)
punct(Let-1, ,-8)
nn(President-10, Mr.-9)
dep(Let-1, President-10)
punct(Let-1, .-11)

nsubj(got-2, I-1)
root(ROOT-0, got-2)
amod(e-mail-4, more-3)
dobj(got-2, e-mail-4)
det(week-6, this-5)
npadvmod(than-10, week-6)
prep(week-6, on-7)
det(question-9, this-8)
pobj(on-7, question-9)
prep(got-2, than-10)
det(question-13, any-11)
amod(question-13, other-12)
pobj(than-10, question-13)
punct(got-2, .-14)

cc(is-3, And-1)
nsubj(is-3, it-2)
root(ROOT-0, is-3)
prep(is-3, about-4)
pobj(about-4, immigration-5)
punct(is-3, .-6)

nsubjpass(told-3, I-1)
auxpass(told-3, 'm-2)
root(ROOT-0, told-3)
mark(cross-9, that-4)
advmod(least-6, at-5)
dep(8,000-7, least-6)
num(people-8, 8,000-7)
nsubj(cross-9, people-8)
ccomp(told-3, cross-9)
poss(borders-11, our-10)
dobj(cross-9, borders-11)
advmod(cross-9, illegally-12)
det(day-14, every-13)
tmod(cross-9, day-14)
punct(told-3, .-15)

det(people-2, Some-1)
nsubj(believe-3, people-2)
root(ROOT-0, believe-3)
nsubj(issue-8, this-4)
cop(issue-8, is-5)
det(issue-8, a-6)
nn(issue-8, security-7)
ccomp(believe-3, issue-8)
punct(believe-3, ,-9)
mark(know-12, as-10)
nsubj(know-12, you-11)
advcl(believe-3, know-12)
punct(believe-3, .-13)

nsubj(believe-2, Some-1)
root(ROOT-0, believe-2)
nsubj(issue-7, it-3)
cop(issue-7, 's-4)
det(issue-7, an-5)
amod(issue-7, economic-6)
ccomp(believe-2, issue-7)
punct(believe-2, .-8)

nsubj(see-2, Some-1)
root(ROOT-0, see-2)
dobj(see-2, it-3)
prep(see-2, as-4)
det(issue-9, a-5)
nn(rights-8, human-6)
punct(rights-8, --7)
nn(issue-9, rights-8)
pobj(as-4, issue-9)
punct(see-2, .-10)

advmod(see-4, How-1)
aux(see-4, do-2)
nsubj(see-4, you-3)
root(ROOT-0, see-4)
dobj(see-4, it-5)
punct(see-4, ?-6)

cc(need-5, And-1)
dep(need-5, what-2)
aux(need-5, do-3)
nsubj(need-5, we-4)
root(ROOT-0, need-5)
aux(do-7, to-6)
xcomp(need-5, do-7)
prep(do-7, about-8)
pobj(about-8, it-9)
punct(need-5, ?-10)

nsubj(see-2, I-1)
root(ROOT-0, see-2)
dobj(see-2, it-3)
prep(see-2, as-4)
det(problem-7, a-5)
amod(problem-7, serious-6)
pobj(as-4, problem-7)
punct(see-2, .-8)

nsubj(see-2, I-1)
root(ROOT-0, see-2)
dobj(see-2, it-3)
prep(see-2, as-4)
det(issue-7, a-5)
nn(issue-7, security-6)
pobj(as-4, issue-7)
punct(see-2, ,-8)
nsubj(see-10, I-9)
ccomp(see-2, see-10)
dobj(see-10, it-11)
prep(see-10, as-12)
det(issue-15, an-13)
amod(issue-15, economic-14)
pobj(as-12, issue-15)
punct(see-2, ,-16)
cc(see-2, and-17)
nsubj(see-19, I-18)
conj(see-2, see-19)
dobj(see-19, it-20)
prep(see-19, as-21)
det(issue-26, a-22)
nn(rights-25, human-23)
punct(rights-25, --24)
nn(issue-26, rights-25)
pobj(as-21, issue-26)
punct(see-2, .-27)

nsubj(increasing-3, We-1)
aux(increasing-3, 're-2)
root(ROOT-0, increasing-3)
det(security-6, the-4)
nn(security-6, border-5)
dobj(increasing-3, security-6)
prep(security-6, of-7)
det(States-10, the-8)
nn(States-10, United-9)
pobj(of-7, States-10)
punct(increasing-3, .-11)

nsubj(got-3, We-1)
aux(got-3, 've-2)
root(ROOT-0, got-3)
num(Patrol-7, 1,000-4)
quantmod(1,000-4, more-5)
nn(Patrol-7, Border-6)
nn(agents-8, Patrol-7)
dep(got-3, agents-8)
dep(agents-8, on-9)
det(border-12, the-10)
amod(border-12, southern-11)
pobj(on-9, border-12)
punct(got-3, .-13)

nsubj(using-3, We-1)
aux(using-3, 're-2)
root(ROOT-0, using-3)
amod(equipment-5, new-4)
dobj(using-3, equipment-5)
punct(using-3, .-6)

nsubj(using-3, We-1)
aux(using-3, 're-2)
root(ROOT-0, using-3)
amod(vehicles-5, unmanned-4)
dobj(using-3, vehicles-5)
aux(spot-7, to-6)
vmod(using-3, spot-7)
dobj(spot-7, people-8)
vmod(people-8, coming-9)
prt(coming-9, across-10)
punct(using-3, .-11)

cc(continue-4, And-1)
nsubj(continue-4, we-2)
aux(continue-4, 'll-3)
root(ROOT-0, continue-4)
aux(do-6, to-5)
xcomp(continue-4, do-6)
advmod(do-6, so-7)
prep(continue-4, over-8)
det(years-12, the-9)
amod(years-12, next-10)
num(years-12, four-11)
pobj(over-8, years-12)
punct(continue-4, .-13)

nsubj(subject-4, It-1)
cop(subject-4, 's-2)
det(subject-4, a-3)
root(ROOT-0, subject-4)
nsubj(familiar-8, I-5)
cop(familiar-8, 'm-6)
advmod(familiar-8, very-7)
rcmod(subject-4, familiar-8)
prep(familiar-8, with-9)
punct(subject-4, .-10)

prep(governor-8, After-1)
pobj(After-1, all-2)
punct(governor-8, ,-3)
nsubj(governor-8, I-4)
cop(governor-8, was-5)
det(governor-8, a-6)
nn(governor-8, border-7)
root(ROOT-0, governor-8)
prep(governor-8, for-9)
det(while-11, a-10)
pobj(for-9, while-11)
punct(governor-8, .-12)

amod(people-2, Many-1)
nsubj(coming-4, people-2)
aux(coming-4, are-3)
root(ROOT-0, coming-4)
prep(coming-4, to-5)
det(country-7, this-6)
pobj(to-5, country-7)
prep(country-7, for-8)
amod(reasons-10, economic-9)
pobj(for-8, reasons-10)
punct(coming-4, .-11)

nsubj(coming-3, They-1)
aux(coming-3, 're-2)
root(ROOT-0, coming-3)
advmod(coming-3, here-4)
aux(work-6, to-5)
xcomp(coming-3, work-6)
punct(coming-3, .-7)

mark(make-4, If-1)
nsubj(make-4, you-2)
aux(make-4, can-3)
advcl(going-29, make-4)
num(cents-6, 50-5)
dobj(make-4, cents-6)
prep(make-4, in-7)
det(heart-9, the-8)
pobj(in-7, heart-9)
prep(heart-9, of-10)
pobj(of-10, Mexico-11)
punct(make-4, ,-12)
prep(make-4, for-13)
pobj(for-13, example-14)
punct(make-4, ,-15)
cc(make-4, or-16)
conj(make-4, make-17)
dobj(make-17, $-18)
num($-18, 5-19)
advmod(in-21, here-20)
prep(make-17, in-21)
pobj(in-21, America-22)
punct(make-17, ,-23)
dobj(make-17, $-24)
num($-24, 5.15-25)
punct(going-29, ,-26)
nsubj(going-29, you-27)
aux(going-29, 're-28)
root(ROOT-0, going-29)
aux(come-31, to-30)
xcomp(going-29, come-31)
advmod(come-31, here-32)
mark(worth-36, if-33)
nsubj(worth-36, you-34)
cop(worth-36, 're-35)
advcl(going-29, worth-36)
poss(salt-38, your-37)
dep(worth-36, salt-38)
punct(going-29, ,-39)
mark(want-42, if-40)
nsubj(want-42, you-41)
advcl(going-29, want-42)
aux(put-44, to-43)
xcomp(want-42, put-44)
dobj(put-44, food-45)
prep(put-44, on-46)
det(table-48, the-47)
pobj(on-46, table-48)
prep(put-44, for-49)
poss(families-51, your-50)
pobj(for-49, families-51)
punct(going-29, .-52)

cc('s-3, And-1)
nsubj('s-3, that-2)
root(ROOT-0, 's-3)
nsubj(happening-6, what-4)
aux(happening-6, 's-5)
ccomp('s-3, happening-6)
punct('s-3, .-7)

cc(believe-22, And-1)
advmod(believe-22, so-2)
prep(believe-22, in-3)
pobj(in-3, order-4)
aux(take-6, to-5)
vmod(order-4, take-6)
dobj(take-6, pressure-7)
prep(take-6, off-8)
det(borders-10, the-9)
pobj(off-8, borders-10)
punct(believe-22, ,-11)
prep(believe-22, in-12)
pobj(in-12, order-13)
aux(make-15, to-14)
vmod(order-13, make-15)
det(borders-17, the-16)
nsubj(secure-19, borders-17)
dep(secure-19, more-18)
xcomp(make-15, secure-19)
punct(believe-22, ,-20)
nsubj(believe-22, I-21)
root(ROOT-0, believe-22)
expl(ought-24, there-23)
ccomp(believe-22, ought-24)
aux(card-30, to-25)
cop(card-30, be-26)
det(card-30, a-27)
amod(card-30, temporary-28)
nn(card-30, worker-29)
xcomp(ought-24, card-30)
nsubj(allows-32, that-31)
rcmod(card-30, allows-32)
det(worker-35, a-33)
amod(worker-35, willing-34)
dobj(allows-32, worker-35)
cc(worker-35, and-36)
det(employer-39, a-37)
amod(employer-39, willing-38)
conj(worker-35, employer-39)
aux(mate-41, to-40)
dep(allows-32, mate-41)
prt(mate-41, up-42)
punct(mate-41, ,-43)
advmod(long-45, so-44)
advmod(mate-41, long-45)
mark('s-48, as-46)
expl('s-48, there-47)
advcl(long-45, 's-48)
neg('s-48, not-49)
det(American-51, an-50)
nsubj('s-48, American-51)
amod(American-51, willing-52)
aux(do-54, to-53)
xcomp(willing-52, do-54)
det(job-56, that-55)
dobj(do-54, job-56)
punct(mate-41, ,-57)
aux(join-59, to-58)
dep(mate-41, join-59)
prt(join-59, up-60)
prep(join-59, in-61)
pobj(in-61, order-62)
aux(able-65, to-63)
cop(able-65, be-64)
vmod(order-62, able-65)
aux(fulfill-67, to-66)
xcomp(able-65, fulfill-67)
det(employers-69, the-68)
poss(needs-71, employers-69)
possessive(employers-69, '-70)
dobj(fulfill-67, needs-71)
punct(believe-22, .-72)

nsubj(has-2, That-1)
root(ROOT-0, has-2)
det(benefit-4, the-3)
dobj(has-2, benefit-4)
prep(benefit-4, of-5)
pcomp(of-5, making-6)
dep(making-6, sure-7)
poss(employers-9, our-8)
nsubj(breaking-12, employers-9)
aux(breaking-12, are-10)
neg(breaking-12, n't-11)
dep(sure-7, breaking-12)
det(law-14, the-13)
dobj(breaking-12, law-14)
mark(try-17, as-15)
nsubj(try-17, they-16)
advcl(breaking-12, try-17)
aux(fill-19, to-18)
xcomp(try-17, fill-19)
poss(needs-22, their-20)
nn(needs-22, workforce-21)
dobj(fill-19, needs-22)
punct(has-2, .-23)

nsubj(makes-2, It-1)
root(ROOT-0, makes-2)
dep(makes-2, sure-3)
mark(treated-13, that-4)
det(people-6, the-5)
nsubjpass(treated-13, people-6)
vmod(people-6, coming-7)
prep(coming-7, across-8)
det(border-10, the-9)
pobj(across-8, border-10)
auxpass(treated-13, are-11)
advmod(treated-13, humanely-12)
dep(sure-3, treated-13)
punct(treated-13, ,-14)
mark(kept-19, that-15)
nsubjpass(kept-19, they-16)
auxpass(kept-19, 're-17)
neg(kept-19, not-18)
dep(treated-13, kept-19)
prep(kept-19, in-20)
det(shadows-22, the-21)
pobj(in-20, shadows-22)
prep(shadows-22, of-23)
poss(society-25, our-24)
pobj(of-23, society-25)
punct(treated-13, ,-26)
